date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:58:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2006%20May%202021%2009:27:08%20GMT	http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/assets/css/fonts/glyphicons-halflings-regular.eot?	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/assets/css/fonts/glyphicons-halflings-regular.91d41d.delayed	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/assets/css/lib/bootstrap.min.css)
14:58:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2006%20May%202021%2009:27:10%20GMT	http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/assets/css/fonts/glyphicons-halflings-regular.woff2	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/assets/css/fonts/glyphicons-halflings-regular.92.delayed	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/assets/css/lib/bootstrap.min.css)
14:58:17	99774/99774	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2001%20Oct%202014%2010:10:10%20GMT	http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/assets/fonts/weathericons-regular-webfont.eot?	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/assets/fonts/weathericons-regular-webfontd41d.eot	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/assets/css/lib/weather-icons.css)
14:58:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2006%20May%202021%2009:27:11%20GMT	http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/assets/css/fonts/glyphicons-halflings-regular.woff	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/assets/css/fonts/glyphicons-halflings-regular.93.delayed	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/assets/css/lib/bootstrap.min.css)
14:58:20	99564/99564	---M--	200	added ('OK')	font/ttf	date:Wed,%2001%20Oct%202014%2010:10:10%20GMT	http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/assets/fonts/weathericons-regular-webfont.ttf	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/assets/fonts/weathericons-regular-webfont.ttf	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/assets/css/lib/weather-icons.css)
14:58:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2006%20May%202021%2009:27:12%20GMT	http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/assets/css/fonts/glyphicons-halflings-regular.ttf	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/assets/css/fonts/glyphicons-halflings-regular.94.delayed	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/assets/css/lib/bootstrap.min.css)
14:58:21	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2006%20May%202021%2009:27:13%20GMT	http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/assets/css/fonts/glyphicons-halflings-regular.svg	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/assets/css/fonts/glyphicons-halflings-regular.95.delayed	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/assets/css/lib/bootstrap.min.css)
14:58:24	53788/53788	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2001%20Oct%202014%2010:10:10%20GMT	http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/assets/fonts/MontserratLight.eot	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/assets/fonts/MontserratLight.eot	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/assets/css/style.css)
14:58:27	149000/149000	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2001%20Oct%202014%2010:10:10%20GMT	http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/assets/fonts/MontserratLight.svg	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/assets/fonts/MontserratLight.svg	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/assets/css/style.css)
14:58:27	23024/23024	---M--	200	added ('OK')	font/woff2	date:Wed,%2001%20Oct%202014%2010:10:10%20GMT	http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/assets/fonts/MontserratLight.woff2	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/assets/fonts/MontserratLight.woff2	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/assets/css/style.css)
14:58:28	29516/29516	---M--	200	added ('OK')	font/woff	date:Wed,%2001%20Oct%202014%2010:10:10%20GMT	http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/assets/fonts/MontserratLight.woff	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/assets/fonts/MontserratLight.woff	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/assets/css/style.css)
14:58:29	53336/53336	---M--	200	added ('OK')	font/ttf	date:Wed,%2001%20Oct%202014%2010:10:10%20GMT	http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/assets/fonts/MontserratLight.ttf	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/assets/fonts/MontserratLight.ttf	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/assets/css/style.css)
14:58:31	20127/20127	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2001%20Oct%202014%2010:10:10%20GMT	http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/assets/fonts/glyphicons-halflings-regular.eot	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/assets/fonts/glyphicons-halflings-regular.eot	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/assets/css/style.css)
14:58:34	108738/108738	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2001%20Oct%202014%2010:10:10%20GMT	http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/assets/fonts/glyphicons-halflings-regular.svg	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/assets/fonts/glyphicons-halflings-regular.svg	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/assets/css/style.css)
14:58:34	23424/23424	---M--	200	added ('OK')	font/woff	date:Wed,%2001%20Oct%202014%2010:10:10%20GMT	http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/assets/fonts/glyphicons-halflings-regular.woff	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/assets/fonts/glyphicons-halflings-regular.woff	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/assets/css/style.css)
14:58:34	20127/20127	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2001%20Oct%202014%2010:10:10%20GMT	http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/assets/fonts/glyphicons-halflings-regular.eot?	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/assets/fonts/glyphicons-halflings-regulard41d.eot	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/assets/css/style.css)
14:58:36	45404/45404	---M--	200	added ('OK')	font/ttf	date:Wed,%2001%20Oct%202014%2010:10:10%20GMT	http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/assets/fonts/glyphicons-halflings-regular.ttf	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/assets/fonts/glyphicons-halflings-regular.ttf	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/assets/css/style.css)
14:58:43	0/-1	---M--	301	error ('')			http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/school-form.html	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/school-form.a1.delayed	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/index-v1.html)
14:58:43	0/-1	---M--	301	error ('')			http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/ui-Images.html	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/ui-Images.a2.delayed	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/index-v1.html)
14:58:43	0/-1	---M--	301	error ('')			http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/email.html	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/email.a3.delayed	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/index-v1.html)
14:58:47	649812/649812	---M--	200	added ('OK')	text/css	date:Wed,%2001%20Oct%202014%2010:10:10%20GMT	http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/assets/css/lib/calendar2/semantic.ui.min.css	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/assets/css/lib/calendar2/semantic.ui.min.css	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/index-school.html)
14:58:47	0/-1	---M--	301	error ('')			http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/school-form.html	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/school-form.a6.delayed	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/index-school.html)
14:58:47	0/-1	---M--	301	error ('')			http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/ui-Images.html	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/ui-Images.a7.delayed	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/index-school.html)
14:58:47	0/-1	---M--	301	error ('')			http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/email.html	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/email.a8.delayed	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/index-school.html)
14:58:48	14729/14729	---M--	200	added ('OK')	text/css	date:Wed,%2001%20Oct%202014%2010:10:10%20GMT	http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/assets/css/lib/calendar2/pignose.calendar.min.css	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/assets/css/lib/calendar2/pignose.calendar.min.css	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/index-school.html)
14:58:51	61321/61321	---M--	200	added ('OK')	application/javascript	date:Wed,%2001%20Oct%202014%2010:10:10%20GMT	http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/assets/js/lib/calendar-2/moment.latest.min.js	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/assets/js/lib/calendar-2/moment.latest.min.js	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/index-school.html)
14:58:52	8822/8822	---M--	200	added ('OK')	application/javascript	date:Wed,%2001%20Oct%202014%2010:10:10%20GMT	http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/assets/js/lib/calendar-2/prism.min.js	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/assets/js/lib/calendar-2/prism.min.js	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/index-school.html)
14:58:52	0/-1	---M--	301	error ('')			http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/school-form.html	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/school-form.ae.delayed	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/index-ecommerce.html)
14:58:52	0/-1	---M--	301	error ('')			http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/ui-Images.html	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/ui-Images.af.delayed	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/index-ecommerce.html)
14:58:52	0/-1	---M--	301	error ('')			http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/email.html	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/email.b0.delayed	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/index-ecommerce.html)
14:58:52	258/258	---M--	200	added ('OK')	application/javascript	date:Wed,%2001%20Oct%202014%2010:10:10%20GMT	http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/assets/js/lib/calendar-2/pignose.init.js	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/assets/js/lib/calendar-2/pignose.init.js	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/index-school.html)
14:58:54	24265/24265	---M--	200	added ('OK')	application/javascript	date:Wed,%2001%20Oct%202014%2010:10:10%20GMT	http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/assets/js/lib/calendar-2/pignose.calendar.min.js	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/assets/js/lib/calendar-2/pignose.calendar.min.js	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/index-school.html)
14:58:55	3657/3657	---M--	200	added ('OK')	application/javascript	date:Wed,%2001%20Oct%202014%2010:10:10%20GMT	http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/assets/js/lib/peitychart/jquery.peity.min.js	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/assets/js/lib/peitychart/jquery.peity.min.js	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/index-ecommerce.html)
14:58:57	2284/2284	---M--	200	added ('OK')	application/javascript	date:Wed,%2001%20Oct%202014%2010:10:10%20GMT	http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/assets/js/lib/peitychart/peitychart.init.js	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/assets/js/lib/peitychart/peitychart.init.js	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/index-ecommerce.html)
14:59:03	68357/68357	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Oct%202014%2010:10:10%20GMT	http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/assets/images/user.jpg	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/assets/images/user.jpg	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/index-ecommerce.html)
14:59:05	8623/8623	---M--	200	added ('OK')	application/javascript	date:Wed,%2001%20Oct%202014%2010:10:10%20GMT	http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/assets/js/lib/datamap/topojson.js	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/assets/js/lib/datamap/topojson.js	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/index-ecommerce.html)
14:59:20	142903/142903	---M--	200	added ('OK')	application/javascript	date:Wed,%2001%20Oct%202014%2010:10:10%20GMT	http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/assets/js/lib/datamap/d3.min.js	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/assets/js/lib/datamap/d3.min.js	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/index-ecommerce.html)
14:59:21	2199/2199	---M--	200	added ('OK')	application/javascript	date:Wed,%2001%20Oct%202014%2010:10:10%20GMT	http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/assets/js/lib/datamap/datamap-init.js	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/assets/js/lib/datamap/datamap-init.js	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/index-ecommerce.html)
14:59:24	113642/113642	---M--	200	added ('OK')	application/javascript	date:Wed,%2001%20Oct%202014%2010:10:10%20GMT	http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/assets/js/lib/datamap/datamaps.world.min.js	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/assets/js/lib/datamap/datamaps.world.min.js	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/index-ecommerce.html)
14:59:31	287763/287763	---M--	200	added ('OK')	application/javascript	date:Wed,%2001%20Oct%202014%2010:10:10%20GMT	http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/assets/js/lib/calendar-2/semantic.ui.min.js	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/assets/js/lib/calendar-2/semantic.ui.min.js	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/index-school.html)
14:59:31	5978/5978	---M--	200	added ('OK')	application/javascript	date:Wed,%2001%20Oct%202014%2010:10:10%20GMT	http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/assets/js/lib/morris-chart/morris-init.js	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/assets/js/lib/morris-chart/morris-init.js	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/index-ecommerce.html)
14:59:32	0/-1	---M--	301	error ('')			http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/school-form.html	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/school-form.bc.delayed	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/index-ecommerce-v2.html)
14:59:32	0/-1	---M--	301	error ('')			http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/ui-Images.html	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/ui-Images.bd.delayed	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/index-ecommerce-v2.html)
14:59:32	0/-1	---M--	301	error ('')			http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/email.html	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/email.be.delayed	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/index-ecommerce-v2.html)
14:59:33	0/-1	---M--	301	error ('')			http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/school-form.html	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/school-form.c0.delayed	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/school-student.html)
14:59:33	0/-1	---M--	301	error ('')			http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/ui-Images.html	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/ui-Images.c1.delayed	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/school-student.html)
14:59:33	0/-1	---M--	301	error ('')			http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/email.html	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/email.c2.delayed	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/school-student.html)
14:59:34	66047/66047	---M--	200	added ('OK')	application/javascript	date:Wed,%2001%20Oct%202014%2010:10:10%20GMT	http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/assets/js/lib/morris-chart/morris.js	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/assets/js/lib/morris-chart/morris.js	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/index-ecommerce.html)
14:59:34	0/-1	---M--	301	error ('')			http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/school-form.html	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/school-form.c4.delayed	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/school-student-profile.html)
14:59:34	0/-1	---M--	301	error ('')			http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/ui-Images.html	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/ui-Images.c5.delayed	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/school-student-profile.html)
14:59:34	0/-1	---M--	301	error ('')			http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/email.html	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/email.c6.delayed	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/school-student-profile.html)
14:59:35	0/-1	---M--	301	error ('')			http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/school-form.html	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/school-form.c7.delayed	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/school-student-details.html)
14:59:35	0/-1	---M--	301	error ('')			http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/ui-Images.html	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/ui-Images.c8.delayed	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/school-student-details.html)
14:59:35	0/-1	---M--	301	error ('')			http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/email.html	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/email.c9.delayed	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/school-student-details.html)
14:59:35	0/-1	---M--	301	error ('')			http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/school-form.html	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/school-form.ca.delayed	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/school-hostel-room.html)
14:59:35	0/-1	---M--	301	error ('')			http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/ui-Images.html	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/ui-Images.cb.delayed	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/school-hostel-room.html)
14:59:35	0/-1	---M--	301	error ('')			http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/email.html	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/email.cc.delayed	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/school-hostel-room.html)
14:59:35	0/-1	---M--	301	error ('')			http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/school-form.html	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/school-form.cd.delayed	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/school-all-student-table.html)
14:59:35	0/-1	---M--	301	error ('')			http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/ui-Images.html	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/ui-Images.ce.delayed	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/school-all-student-table.html)
14:59:35	0/-1	---M--	301	error ('')			http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/email.html	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/email.cf.delayed	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/school-all-student-table.html)
14:59:35	93252/93252	---M--	200	added ('OK')	application/javascript	date:Wed,%2001%20Oct%202014%2010:10:10%20GMT	http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/assets/js/lib/morris-chart/raphael-min.js	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/assets/js/lib/morris-chart/raphael-min.js	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/index-ecommerce.html)
14:59:36	0/-1	---M--	301	error ('')			http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/school-form.html	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/school-form.d1.delayed	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/school-student-search.html)
14:59:36	0/-1	---M--	301	error ('')			http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/ui-Images.html	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/ui-Images.d2.delayed	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/school-student-search.html)
14:59:36	0/-1	---M--	301	error ('')			http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/email.html	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/email.d3.delayed	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/school-student-search.html)
14:59:36	0/-1	---M--	301	error ('')			http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/school-form.html	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/school-form.d4.delayed	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/school-teacher-information.html)
14:59:36	0/-1	---M--	301	error ('')			http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/ui-Images.html	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/ui-Images.d5.delayed	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/school-teacher-information.html)
14:59:36	0/-1	---M--	301	error ('')			http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/email.html	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/email.d6.delayed	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/school-teacher-information.html)
